review_id,restaurant_id,review_score,review_content,food_score,service_score,atmosphere_score
ChdDSUhNMG9nS0VJQ0FnSUNzaTlMaWhnRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,小吃店,,,
ChdDSUhNMG9nS0VJQ0FnSUNzcmJidzNnRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,沒什麼特別的，就像你在家可能吃到的那種餃子一樣。,,,
ChZDSUhNMG9nS0VJQ0FnSUNzdFpUTVpBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChdDSUhNMG9nS0VJQ0FnSUNzMWR2bHZnRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChZDSUhNMG9nS0VJQ0FnSUNzcWV5NUJBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChdDSUhNMG9nS0VJQ0FnSUNzM29LRmh3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,"普通到不行✋
因為現包所以很新鮮",,,
ChZDSUhNMG9nS0VJQ0FnSUNzLXZPR0pBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChZDSUhNMG9nS0VJQ0FnSUNzLXFPSVh3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,好吃但有點太貴啦!!!,,,
ChZDSUhNMG9nS0VJQ0FnSUNzNHNpb0ZREAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,酸辣湯配料不豐富，水餃的菜肉比大概7：3 屬於清甜的取向，主要是待客的態度一副愛理不理的樣子讓食物的美味大打折扣🙄,,,
ChdDSUhNMG9nS0VJQ0FnSUNzX015R3J3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,"我大約在開門後30分鐘到達，立刻就被眼前的人潮驚呆了。餐廳裡熙熙攘攘，似乎都是當地人。起初，我不知道是什麼隊伍，就加入了隊伍，後來才知道是外送隊伍。一位店員讓我過去，我很快就找到一個空位。餐廳幾乎座無虛席。

我想點水餃，但和店員溝通很困難。坐在附近的兩位日本女士主動開口幫我，真是太感謝了！

等了大約20分鐘後，水餃終於上桌了。餃子皮很厚，餡料主要是蔬菜。味道好極了。",,,
ChdDSUhNMG9nS0VJQ0FnSUNzbk1TRDlBRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChdDSUhNMG9nS0VJQ0FnSUNzcEk3ZXl3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,普通不難吃也不到好吃,,,
ChZDSUhNMG9nS0VJQ0FnSURJNHQ3VVBnEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,"南機場超人氣水餃店，上方直立的招牌班駁的寫著30年老店，絕無分店。
營業時間是17：00-23：30，每個月休1日、11日、21日、31日。餐期時永遠是高朋滿座，要吃建議要早點到。
除了外帶要抽號碼牌外，內用要自己找位置，小菜自己要拿，餐點要自己叫，最後買單也是自己去找店員買，只有送餐是店員送。
因為一直很多人，還有日本觀光客，店家有11個人上班，5個人包水餃，1個人下水餃，1個人點菜送水餃，1個人買單，1個人負責小菜，1個人負責酸辣湯，1個人專門收桌。
菜單就是豬肉大白菜水餃、韮菜水餃、酸辣湯和小菜，假日沒有提供韮菜水餃，小菜約有12種，30-50元不等。
小菜一定是會點豬頭皮、小黃瓜和豆干，豆干切成薄片淋上麻油和醬油膏味道相當好吃，只是醬油膏偏鹹。
豬肉大白菜水餃味道較淡，韮菜水餃內餡像韮菜水煎包或韮菜盒子。
這次吃水餃覺得味道普通，不若過去覺得皮嫩菜肉餡多汁的口感，每次吃餡料的味道都不太一樣，不曉得餡料有沒有固定的人在調味。
因為只有一個鍋子在下水餃，所以每次等水餃都是30分鐘起跳，忙碌時會有告示告知餐點需要等多久。
現在水餃價格漲到1顆7元，加上品質不穩定，環境不夠好，很多工作又要自己來，唯一可取的只有現在有開發票。",,,
ChdDSUhNMG9nS0VJQ0FnSURNMzVtdjF3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,名過其實，有點失望,,,
ChZDSUhNMG9nS0VJQ0FnSURNMzhibWRnEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,被帶去吃的，普通啊，是人多比較好吃？水餃而已，只要不是像藝人代言的那種冷凍水餃，都嘛差不多,,,
ChdDSUhNMG9nS0VJQ0FnSURNejhUT19RRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,人真多，真好吃，又真貴,,,
ChZDSUhNMG9nS0VJQ0FnSURNeDRQVGV3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,一般般,,,
ChZDSUhNMG9nS0VJQ0FnSURNNl9DS1dBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChZDSUhNMG9nS0VJQ0FnSURNelpmT05REAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,皮是可以的，也只是可以，但餡料普通。,,,
ChdDSUhNMG9nS0VJQ0FnSURNamZ6RmdnRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChZDSUhNMG9nS0VJQ0FnSURNMGNMa1lnEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,店家的座位是擺到馬路邊的，所以環境就不必說了，很糟糕，桌面不平整(因為馬路就不是平整的)，必需要併桌坐，坐下來才可以點餐，點了之後也要等很久，因為人實在太多了，水餃是現做的，不是冷凍水餃，所以外皮部份蠻好吃的，但感覺煮的不夠長，水餃餡看起來有熟但口感偏軟爛，整體來說口味尚可，但環境太差,,,
ChZDSUhNMG9nS0VJQ0FnSURNNnIyaGNBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,"點了豬肉大白菜水餃 70
因內用最少一人要點五顆(3人15顆) 和朋友因想吃別的，所以決定外帶
外帶一份10顆 是用透明塑膠袋包😶 好特別
調味不錯 蠻好吃的 算有點重的調味。 內餡好像也有香油 非常香 很搭。
不過肉和菜切的非常細 吃不太出大白菜味 只有肉和菜味。內餡滿多 水餃算大顆。
算是好吃的(手工)水餃。不過要說有什麼特別厲害 好像也沒有",,,
ChZDSUhNMG9nS0VJQ0FnSURNOHV6c0VBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChZDSUhNMG9nS0VJQ0FnSURNdkxuUGRBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,晚餐時間非常多人，時常要「自助」排隊，水餃一顆7元，要自己觀察哪桌快要吃完去座位旁邊卡位～,,,
ChZDSUhNMG9nS0VJQ0FnSURnNnFTQmRBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,我是在地人，幾年前去吃過兩次，感覺皮現簳的皮很Q但內餡很一般，酸辣湯不夠味，之後新聞報導過被民眾側拍到師傅邊備料邊抽煙後就不再去了。當初去的時候生意就很不錯現在則是火到爆，每每從巷子經過感覺就是雜亂和不注重衛生。同巷子另兩家水餃也都去吃過，另外再評論。,,,
ChZDSUhNMG9nS0VJQ0FnSURNdU1fQmVBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,是一場要自己搶位子的戰爭,,,
ChZDSUhNMG9nS0VJQ0FnSURNcU1YbWZ3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,皮不錯！餡料太鹹了。！等了快半小時。,,,
ChZDSUhNMG9nS0VJQ0FnSURNaU1PN0ZBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,還行,,,
ChZDSUhNMG9nS0VJQ0FnSURNOE8zMmF3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChZDSUhNMG9nS0VJQ0FnSURNd1BDcVBREAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,餃子味道很棒，但服務有待提高，員工缺乏耐心且組織混亂。,,,
ChdDSUhNMG9nS0VJQ0FnSURNZ08tczJ3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,非常好吃，老闆娘態度非常惡劣，1星加5星除2等於給3星，我明白落order點菜與送餐有結構性問題，只要改一改就流暢，就不會發惡,,,
ChZDSUhNMG9nS0VJQ0FnSUNNMV8zakh3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,"真的不錯吃……
客人太多，已致於水餃點完後，在等的時間，常會搞不清楚……到底是還沒輪到自己，還是被遺忘了……",,,
ChZDSUhNMG9nS0VJQ0FnSUNNbzViZGFREAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,"味道普通 水餃的皮比料還多
吃到後面剩下在咬皮
酸辣湯沒有鴨血味道偏淡",,,
ChdDSUhNMG9nS0VJQ0FnSUNNZ19MbmhBRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,"三間排隊水餃中人氣最高的
韭菜餡極香,務必一試
要入座得等上不少時間,服務員常常沒確認好,還大脾氣
就等待時間來說CP值是不高的",,,
ChZDSUhNMG9nS0VJQ0FnSUNNaGRPaU1REAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChZDSUhNMG9nS0VJQ0FnSUNNOGUzUUN3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,水餃普普出菜速度很快，快算能吃,,,
ChZDSUhNMG9nS0VJQ0FnSUNNZ2VhM2FnEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,水餃好吃沒話說，但不值得排這麼久，店家態度也一般般,,,
ChdDSUhNMG9nS0VJQ0FnSUQwbzRmdTVBRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChZDSUhNMG9nS0VJQ0FnSUQwZzhqM2JnEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChZDSUhNMG9nS0VJQ0FnSUQwdmZQNmJ3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,水餃普通，沒什麼特色 。,,,
ChdDSUhNMG9nS0VJQ0FnSUQwbmFQMzlRRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,晚上九點生意依然紅火，小黃瓜爽脆可口，豬肉白菜水餃沒有什麼口感，一咬下去菜也軟軟的不知道在吃什麼，但味道不錯,,,
ChdDSUhNMG9nS0VJQ0FnSUQwNVk3dG1nRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChZDSUhNMG9nS0VJQ0FnSUQweWZmVWRBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChZDSUhNMG9nS0VJQ0FnSUQwc2Q2b013EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChZDSUhNMG9nS0VJQ0FnSUQwMFp1emNREAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,不錯吃,,,
ChdDSUhNMG9nS0VJQ0FnSUQwenFPS3l3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,……,,,
ChZDSUhNMG9nS0VJQ0FnSUQwdG83X0tBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,是不錯，但一顆七塊真的貴到哭爸，覺得沒那個價值,,,
ChdDSUhNMG9nS0VJQ0FnSUQwNXYyZWx3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,來來水餃只適合內用千萬不要外帶，它之所以好吃在於它的皮很特別，外帶回去的皮就是麵糊而已，在家吃的心情會很不好，最後還會懊腦覺的幹嘛不再添個幾十元外帶個牛肉麵就好…然後就會去泡碗牛肉麵了。,,,
ChZDSUhNMG9nS0VJQ0FnSUQwNnQyaEtBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,"酸辣湯喝起來比較像大滷湯, 口味較清淡。
水餃漲到一顆$7, 以前的較大顆、皮Q飽滿...此次吃到的水餃皮偏軟爛...
兩碟小菜分別是豆干$30、泡菜$40, 價格越來越貴囉! 水準也有別以往了...",,,
ChZDSUhNMG9nS0VJQ0FnSUQwb3BfRVNBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,人超多，入座等了近20分鐘，水餃口感與期待有落差，點餐跟送餐的員工態度不佳，不會再造訪,,,
ChZDSUhNMG9nS0VJQ0FnSUQwZ3Myb0JnEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChZDSUhNMG9nS0VJQ0FnSUQwZ3JteERBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChZDSUhNMG9nS0VJQ0FnSUQwck9lTEZ3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,哥吃的是情懷，從小吃到大的那種情懷，至於說多好吃？那是重點嗎🤣🤣🤣,,,
ChZDSUhNMG9nS0VJQ0FnSUQwb292UWFREAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,口味偏清淡，水餃也無咬勁，吃著是蠻順口，不過購買的動線超級複雜，人多時不推薦，人少可嚐嚐,,,
ChdDSUhNMG9nS0VJQ0FnSUMwcDhleDFBRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,水餃皮爛爛的，但有老麵的香氣，餡料普通，有點過譽,,,
ChZDSUhNMG9nS0VJQ0FnSUMwaDYzRklREAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChdDSUhNMG9nS0VJQ0FnSUMwaDRMRnpBRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,"水餃口味還不錯
但是服務人員有點亂
價格也是偏高",,,
ChZDSUhNMG9nS0VJQ0FnSUMwNjhXTlFREAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,空間擠但水餃還不錯,,,
ChZDSUhNMG9nS0VJQ0FnSUMwMDRyblZ3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,真的不知道為什麼這麼多人去吃，麵皮沒有勁道，內餡一般，水餃煮的太久，有點失望,,,
ChdDSUhNMG9nS0VJQ0FnSUMwZzhyaWh3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,水餃有基本的水準，但是沒有好吃到令人驚艷！,,,
ChZDSUhNMG9nS0VJQ0FnSUMwMVktM2VREAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,"以前覺得超好吃，這次來就覺得普通。而且真的很貴一顆水餃7塊，一碗小酸辣湯45。
覺得沒有值這個價錢",,,
ChdDSUhNMG9nS0VJQ0FnSUMwcm9lWTJBRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChdDSUhNMG9nS0VJQ0FnSUMwMXF5VnFRRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,"水餃好吃 但一顆7元
酸辣湯普普",,,
ChZDSUhNMG9nS0VJQ0FnSUMwdXIyQ053EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,除了新鮮，其他都普普通通，不值得特地來,,,
ChZDSUhNMG9nS0VJQ0FnSUMwMnMtSmFREAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,水餃口味很好，人潮很多。謝謝。,,,
ChZDSUhNMG9nS0VJQ0FnSUMwZ3JPUGVREAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,"水餃好像找了不會包的人來隨便包有薄有厚！
豬肉白菜口味普通，韭菜裡面有冬粉是我討厭的那一種😂😂😂
覺得失望，唯一可以的是水餃皮滿Q但包法就......
千萬不要看到人潮多就進來會像我一樣後悔😂",,,
ChZDSUhNMG9nS0VJQ0FnSUMwekpDaGZBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,Cp值高,,,
ChZDSUhNMG9nS0VJQ0FnSUMwNE9EMlJREAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChZDSUhNMG9nS0VJQ0FnSURVai1tV0RnEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChZDSUhNMG9nS0VJQ0FnSURVMS02LWNBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChdDSUhNMG9nS0VJQ0FnSURVbF9QRTN3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChdDSUhNMG9nS0VJQ0FnSURVNjVuMDNBRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChZDSUhNMG9nS0VJQ0FnSURVODhEdU9BEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,"有點過譽的感覺
不難吃 但也不特別
而且單價有點高
整天一般般",,,
ChdDSUhNMG9nS0VJQ0FnSURVblp6OTJBRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,水餃皮不是屬於Q的，肉餡沒有腥味還行！,,,
ChdDSUhNMG9nS0VJQ0FnSURVd2VUZzRRRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,"嗚…水餃煮過頭了，沒有啾嘻😭😭
比一般大顆，所以7元。算是可以的喔！",,,
ChdDSUhNMG9nS0VJQ0FnSURVOXVmOGlBRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChZDSUhNMG9nS0VJQ0FnSURVNnVfcVJ3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,味道還好 很大顆,,,
ChdDSUhNMG9nS0VJQ0FnSURVa3JhMTNnRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,餃子一顆7元 越來越貴了,,,
ChdDSUhNMG9nS0VJQ0FnSURVd28taWl3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChdDSUhNMG9nS0VJQ0FnSURVckxXcG5nRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,生意太好，人潮擁擠，偏貴,,,
ChZDSUhNMG9nS0VJQ0FnSUNVXzhmemNBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,沒有到驚艷,,,
ChRDSUhNMG9nS0VJQ0FnSUNVXzZsZRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,現包，現煮，現吃！無冷氣！..,,,
ChdDSUhNMG9nS0VJQ0FnSUNVOS1MSjZ3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,還可以,,,
ChZDSUhNMG9nS0VJQ0FnSUNVcDhQN0h3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChZDSUhNMG9nS0VJQ0FnSUNVcS1YTEpREAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,水餃飽滿、價格較高、生意非常好、味道就很普通。,,,
ChdDSUhNMG9nS0VJQ0FnSUNVX2JMV2hnRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,"過譽
酸辣湯不酸胡椒太多",,,
ChdDSUhNMG9nS0VJQ0FnSUNVcWNHdjJ3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,"水餃本身偏油，沾醋才好吃，單吃就是普通偏低的等級。
酸辣湯是不錯料多，少了豬血覺得可惜",,,
ChZDSUhNMG9nS0VJQ0FnSUNVOGFuNEp3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,知名水餃店，可是煮得過於軟爛，內餡容易散開，吃起來湯湯水水的，小菜拿了豆乾絲和泡菜，豆乾絲也是軟爛的，泡菜不脆,,,
ChdDSUhNMG9nS0VJQ0FnSUNVOGY3eG1BRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,"用餐時間要等很久，外帶點餐取牌，但號碼不按順序。
水餃大顆，但皮偏厚。",,,
ChZDSUhNMG9nS0VJQ0FnSUNVc2NTQWJREAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChZDSUhNMG9nS0VJQ0FnSUNVNGM3YVBBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,現做的餃子好吃,,,
ChZDSUhNMG9nS0VJQ0FnSUNVcnZMc0RnEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChZDSUhNMG9nS0VJQ0FnSUNVbEpTYlZREAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,韭菜水餃還不錯，其他普通. 餃皮偏軟.,,,
ChZDSUhNMG9nS0VJQ0FnSURrNThXYWJBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,個人覺得水餃味道普通，也沒有特別大顆，整體表現普普，但是人潮還滿多的,,,
ChdDSUhNMG9nS0VJQ0FnSURrLTdUaWh3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,值的稱讚的是水餃皮跟小菜 水餃內餡普普 酸辣湯也普通,,,
ChdDSUhNMG9nS0VJQ0FnSURreTRXYmp3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChZDSUhNMG9nS0VJQ0FnSURrdmV2NFZ3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,現做水餃，不過味道普通，沒有很合胃口,,,
ChdDSUhNMG9nS0VJQ0FnSURrbmF6NDd3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChdDSUhNMG9nS0VJQ0FnSURrcmVXTHRBRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChZDSUhNMG9nS0VJQ0FnSURramZTRlNnEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,"第一次去的人必看
1.自己找位子坐
2.去前台點餐
3.點湯跟另一個專門出湯的阿姨點比較快
4.要有耐心等30分鐘以上才會吃的到",,,
ChdDSUhNMG9nS0VJQ0FnSURrdGN2M21nRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,看朋友來吃，就來試試看，結果踩雷了。酸辣湯還不錯，是值這三顆星的，水餃不及格，裡頭餡料雖飽滿，但太鹹難以入喉，用餐環境不佳。,,,
ChZDSUhNMG9nS0VJQ0FnSURrLWZpMUl3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChdDSUhNMG9nS0VJQ0FnSURrMkxTUHlRRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChRDSUhNMG9nS0VJQ0FnSURFaHJzdBAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,皮好吃，內餡普通，一個七塊錢太貴,,,
ChdDSUhNMG9nS0VJQ0FnSURFaHJDb19nRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,皮挺薄的,,,
ChZDSUhNMG9nS0VJQ0FnSUNFdGZTVE1BEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,應該是南機場前幾多人的美食，水餃價格偏高，口味中上，但人真的很多，常常找到座位後，還要等一段時間才會上菜,,,
ChdDSUhNMG9nS0VJQ0FnSUQ0bjlpX2pRRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChdDSUhNMG9nS0VJQ0FnSUQ0NXVxSnpBRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,水餃蠻好吃的，但是不論外帶內用都要等很久，內用環境不太好，是在騎樓的座位，夏天天氣熱實在無法負荷，水餃價格卻不是路邊攤的價位。,,,
ChdDSUhNMG9nS0VJQ0FnSUM0akt1UW1BRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,味道是不錯，但是一顆水餃七元！酸辣湯小碗要45，不便宜喔…,,,
ChdDSUhNMG9nS0VJQ0FnSURZOTYtNmh3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,還可以，酸辣湯有時候會出搥，不是太鹹或是太淡，大致還ok,,,
ChZDSUhNMG9nS0VJQ0FnSURZMTl1SUVnEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,"如果喜歡皮薄餡紮實的人可能會有點失望了

雖然水餃皮算薄
但少了點Q彈感
餡料也沒有太多的驚喜",,,
ChdDSUhNMG9nS0VJQ0FnSURZbDhmOTB3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,酸辣湯比水餃好吃,,,
ChdDSUhNMG9nS0VJQ0FnSURZMjh5cHZRRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,名氣大於實際的商品,,,
ChZDSUhNMG9nS0VJQ0FnSURZeS1pdkF3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,人很多，味道普普,,,
ChdDSUhNMG9nS0VJQ0FnSURZdzdqZnV3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,"人的一生可以吃幾顆餃子?我想我會破百萬顆吧，任何包餡的食物我都無法抗拒，北方人是我上輩子的人生吧!

水餃要好吃不難，要難吃也不容易，來來的韭菜吃起來像極了韭菜盒子還沒有煎過，不難吃但煎過可能會更好，我想大白菜才是他們的主角但胃已無法!

其實評分水餃店的重點是酸辣湯，看似簡單卻非常高深的湯品，濃勾芡，酸有層，能做到的是高手中的高手。可惜了，這一局完敗!

看似簡單的一塊豆腐，帶點書卷氣卻是武功高深，內力極高的習武之人，米其林之名不是浪得，香氣回韻，魯汁飽滿，九層塔的剛好的點撮，平凡而不平凡，光魯汁就可以讓我配上一碗白米飯，眞的是，好腐!好腐!

好食★★★
價格★★
服務★★
環境★★★
地址|100台北市中正區中華路二段309巷9號",,,
ChdDSUhNMG9nS0VJQ0FnSURZbHVDeXR3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,"一去要找位子在點餐，水餃煮起來水水的，還好皮沒煮爛掉，雖然兩個口味的水餃都好吃，但韭菜水餃內餡比較紮實，也要等比較久的時。
酸辣湯胡椒粉加超多超嗆的，不吃辣的我根本喝不下去。
結完帳離開才發現小菜75元，原來店家把併桌的小菜也算在我頭上，結帳要注意啊。",,,
ChZDSUhNMG9nS0VJQ0FnSURZeXBLRUJ3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,"水餃吃起來像韭菜盒的口味
湯倒是料很多30元",,,
ChZDSUhNMG9nS0VJQ0FnSURZMHIzTUhBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChZDSUhNMG9nS0VJQ0FnSURZNHAyV1lREAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,"可能是客人太多吧...
水餃太大量的煮
皮的口感不是那麼好",,,
ChdDSUhNMG9nS0VJQ0FnSUNJeHRXVDRnRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,慕名而來卻有點失望喔.......水餃餡料的調味還可以，但說不上特別好吃，很一般般。令人吃驚的是麵皮，不知是否煮太久？水餃邊緣的皮竟是軟爛的（蒸饅頭時泡到水的那種軟爛）我很常吃水餃，但還沒遇過這種麵皮......自己煮超市冷凍水餃都不至於如此。只能說麵皮不佳+煮法不佳.....很疑惑怎麼回事.....漲到一顆7元卻是這種品質很難接受啊,,,
ChRDSUhNMG9nS0VJQ0FnSURZakxOTxAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChZDSUhNMG9nS0VJQ0FnSURZOU9hYVBBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,尚可服務差,,,
ChdDSUhNMG9nS0VJQ0FnSURZdElIaXF3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,人總是這麼多~,,,
ChdDSUhNMG9nS0VJQ0FnSURZaUsybXRRRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChZDSUhNMG9nS0VJQ0FnSUNZbjdTT0NBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
ChZDSUhNMG9nS0VJQ0FnSUNZNy11SFJBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,水餃🥟皮很軟不Q，內餡是大白菜加肉；少了一般高麗菜水餃的脆口。,,,
ChdDSUhNMG9nS0VJQ0FnSUNZczg2VnJBRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,水餃算普通，皮太軟，跟自己煮太久那種軟一樣，內餡調味還ok。酸辣湯的酸及胡椒味道重，好不好就因人而異，可以嚐嚐試試。,,,
ChZDSUhNMG9nS0VJQ0FnSUNZdWR5Y0VREAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,價不廉需久候。,,,
ChdDSUhNMG9nS0VJQ0FnSUNZbWREUWpBRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,3,,,,
